,x,y
0,149.72136222910217,0.8409475465313029
1,399.1950464396285,0.766497461928934
2,299.25696594427245,0.7952622673434856
3,249.84520123839008,0.8206429780033841
4,99.75232198142415,0.8646362098138748
5,549.6594427244582,0.7157360406091371
6,499.8761609907121,0.739424703891709
7,199.87616099071207,0.8189509306260575
8,349.04024767801855,0.7918781725888324
9,449.72136222910217,0.7411167512690355
10,49.969040247678016,0.868020304568528
11,138.39009287925697,0.8409475465313029
12,387.86377708978324,0.766497461928934
13,169.22600619195046,0.8409475465313029
14,31.207430340557277,0.8900169204737732
15,410.5263157894737,0.7648054145516074
16,219.19504643962847,0.8189509306260575
17,418.6996904024768,0.7648054145516074
18,337.7089783281734,0.7952622673434856
19,230.7120743034056,0.8189509306260575
20,329.72136222910217,0.7952622673434856
21,379.87616099071204,0.766497461928934
22,430.2167182662539,0.7648054145516074
23,318.390092879257,0.7952622673434856
24,88.42105263157895,0.8663282571912013
25,368.17337461300315,0.7681895093062605
26,211.2074303405573,0.817258883248731
27,260.9907120743034,0.8206429780033841
28,288.11145510835917,0.7969543147208122
29,130.40247678018576,0.8409475465313029
30,180.55727554179566,0.8409475465313029
31,161.05263157894737,0.8409475465313029
32,69.10216718266254,0.8663282571912013
33,310.40247678018574,0.7952622673434856
34,480.55727554179566,0.7377326565143825
35,469.0402476780186,0.739424703891709
36,238.69969040247676,0.8206429780033841
37,461.05263157894734,0.739424703891709
38,519.1950464396285,0.739424703891709
39,488.54489164086687,0.739424703891709
40,80.43343653250774,0.8646362098138748
41,61.30030959752322,0.8663282571912013
42,580.123839009288,0.7157360406091371
43,188.73065015479875,0.8409475465313029
44,11.702786377708978,0.19120135363790192
45,19.690402476780186,0.19120135363790192
46,560.8049535603716,0.7140439932318106
47,360.1857585139319,0.7698815566835872
48,280.1238390092879,0.7969543147208122
49,511.02167182662544,0.739424703891709
50,568.7925696594427,0.7157360406091371
51,438.39009287925694,0.7631133671742809
52,268.9783281733746,0.8189509306260575
53,39.0092879256966,0.8900169204737732
54,587.9256965944272,0.7157360406091371
55,119.07120743034055,0.8426395939086294
56,110.71207430340557,0.8629441624365483
57,530.1547987616099,0.7377326565143825
58,538.8854489164087,0.7174280879864636
