,x,y
0,99.25925925925927,0.8620862587763289
1,501.89300411522635,0.3069207622868606
2,149.46502057613168,0.8109327983951855
3,551.1111111111111,0.25727181544633915
4,30.781893004115226,1.062186559679037
5,19.917695473251026,0.2843530591775325
6,451.85185185185185,0.3806419257773319
7,49.711934156378604,0.9117352056168505
8,250.37037037037038,0.6634904714142428
9,350.7818930041152,0.5325977933801405
10,200.16460905349794,0.7372116349047141
11,490.8641975308642,0.3294884653961887
12,118.68312757201646,0.8365095285857573
13,88.23045267489712,0.8861584754262789
14,110.12345679012346,0.8605817452357072
15,300.24691358024694,0.6108324974924774
16,129.7119341563786,0.8350050150451354
17,440.8230452674897,0.40471414242728176
18,588.6419753086419,0.23771313941825478
19,569.8765432098766,0.23470411233701105
20,138.27160493827162,0.8124373119358074
21,169.2181069958848,0.7853560682046138
22,521.3168724279835,0.28284854563691075
23,463.04526748971193,0.3550651955867603
24,482.46913580246917,0.33099297893681046
25,580.7407407407408,0.23620862587763303
26,532.0164609053498,0.281344032096289
27,160.65843621399176,0.7868605817452358
28,432.4279835390946,0.40471414242728176
29,80.0,0.8876629889669008
30,211.19341563786008,0.7357071213640923
31,512.7572016460906,0.3054162487462386
32,180.41152263374488,0.761283851554664
33,188.97119341563786,0.761283851554664
34,471.440329218107,0.35356068204613855
35,370.5349794238683,0.5055165496489469
36,230.78189300411523,0.7116349047141424
37,219.91769547325103,0.7131394182547643
38,381.72839506172835,0.481444332998997
39,60.74074074074074,0.9117352056168505
40,361.9753086419753,0.5085255767301906
41,540.4115226337449,0.2587763289869609
42,261.2345679012346,0.6619859578736209
43,421.2345679012346,0.42728184553660986
44,289.3827160493827,0.6123370110330992
45,269.95884773662556,0.637913741223671
46,280.65843621399176,0.637913741223671
47,311.2757201646091,0.5867602808425276
48,401.4814814814815,0.45436308926780344
49,561.9753086419753,0.23620862587763303
50,412.83950617283955,0.4287863590772316
51,68.80658436213992,0.9117352056168505
52,239.50617283950618,0.6875626880641925
53,390.4526748971194,0.4558676028084254
54,11.851851851851851,0.18655967903711135
55,339.75308641975306,0.5341023069207622
56,38.8477366255144,0.940320962888666
57,330.8641975308642,0.5566700100300902
58,320.0,0.559679037111334
