,x,y
0,19.721448467966574,1.1812396585686147
1,11.197771587743732,0.18835062376887723
2,551.3649025069639,0.23011162179908062
3,501.8941504178273,0.22840709126723557
4,451.7548746518106,0.2428956007879186
5,148.57938718662953,0.7730045961917269
6,540.3342618384402,0.23011162179908062
7,490.6963788300836,0.22840709126723557
8,98.60724233983287,0.8437426132632961
9,521.1142061281337,0.2292593565331582
10,199.38718662952647,0.6860735390676297
11,48.96935933147632,0.8999921208141826
12,250.36211699164346,0.599994747209455
13,462.9526462395543,0.2428956007879186
14,532.1448467966574,0.2292593565331582
15,570.4178272980502,0.23096388706500326
16,512.924791086351,0.2292593565331582
17,137.54874651810584,0.7866408404464872
18,30.08356545961003,0.9136283650689428
19,60.0,0.8863558765594222
20,562.2284122562675,0.23011162179908062
21,159.6100278551532,0.7585160866710441
22,117.99442896935933,0.8156178594878529
23,471.3091922005571,0.24204333552199597
24,581.2813370473538,0.23096388706500326
25,38.1058495821727,0.9136283650689428
26,482.5069637883008,0.2292593565331582
27,350.30640668523677,0.41505318450426787
28,68.18941504178272,0.8855036112934997
29,168.3008356545961,0.7440275771503612
30,412.1448467966574,0.29999737360472756
31,87.57660167130919,0.858231122783979
32,79.05292479108634,0.8718673670387393
33,109.47075208913648,0.8292541037426133
34,432.033426183844,0.2710203545633618
35,210.58495821727018,0.6715850295469468
36,128.85793871866295,0.8011293499671701
37,440.7242339832869,0.256531845042679
38,421.00278551532034,0.28550886408404463
39,219.44289693593316,0.657096520026264
40,381.058495821727,0.35795141168745903
41,589.3036211699165,0.23096388706500326
42,401.28133704735376,0.31448588312541037
43,280.77994428969356,0.5437452396585687
44,339.4428969359331,0.4295416940249508
45,389.74930362116993,0.3434629021667761
46,300.6685236768802,0.5011319763624426
47,311.3649025069638,0.48664346684175963
48,330.9192200557103,0.4440302035456336
49,179.49860724233986,0.7295390676296784
50,230.47353760445682,0.6426080105055811
51,361.5041782729805,0.40056467498358506
52,289.4707520891365,0.5292567301378857
53,261.39275766016715,0.5855062376887722
54,188.02228412256267,0.7022665791201576
55,239.16434540389972,0.6153355219960605
56,269.91643454038996,0.5582337491792514
57,370.0278551532033,0.37329218647406437
58,319.8885793871866,0.47045042678923177
